Date,Close,High,Low,Volume
17/10/18,987.30,1006.50,981.75,1985199.00
19/10/18,983.88,990.43,979.00,2466837.00
22/10/18,999.45,1010.00,994.30,5082790.00
23/10/18,992.43,999.45,986.50,4857141.00
24/10/18,996.13,1004.40,986.30,4518084.00
25/10/18,984.40,1001.80,981.23,7461764.00
26/10/18,980.60,988.60,974.50,3788928.00
29/10/18,963.15,982.48,947.60,4261070.00
30/10/18,956.38,966.00,949.65,3457176.00
31/10/18,955.88,958.95,942.50,5862351.00
01/11/18,956.10,965.00,948.00,4907263.00
02/11/18,974.73,980.00,956.00,7523217.00
05/11/18,978.00,979.83,969.00,1426324.00
06/11/18,973.28,988.00,971.48,2121397.00
07/11/18,978.98,982.48,975.00,239690.00
09/11/18,972.70,979.95,968.15,2525405.00
12/11/18,960.53,981.00,958.58,1976941.00
13/11/18,963.88,968.85,954.10,3337605.00
14/11/18,978.88,980.00,968.30,6527659.00
15/11/18,987.58,988.65,965.60,2598131.00
16/11/18,1002.15,1006.50,990.00,3953304.00
19/11/18,1006.95,1010.50,1000.95,3071607.00
20/11/18,1006.23,1009.80,999.53,1426292.00
21/11/18,1009.38,1011.98,1002.00,1636401.00
22/11/18,1002.75,1017.50,1000.08,3243638.00
26/11/18,1024.90,1026.00,1006.03,4546109.00
27/11/18,1032.00,1033.95,1020.38,3223860.00
28/11/18,1044.63,1049.30,1030.05,3255277.00
29/11/18,1065.53,1068.70,1047.00,7977159.00
30/11/18,1064.23,1068.78,1055.00,3260231.00
03/12/18,1056.65,1071.00,1053.45,2699964.00
04/12/18,1042.78,1055.50,1039.30,2039355.00
05/12/18,1049.60,1052.65,1037.98,2949711.00
06/12/18,1048.53,1050.83,1042.50,2932563.00
07/12/18,1053.80,1059.00,1040.15,2475980.00
10/12/18,1044.38,1052.40,1032.95,2728764.00
11/12/18,1029.78,1035.65,1016.00,4726445.00
12/12/18,1042.65,1044.90,1030.05,2842622.00
13/12/18,1050.65,1062.50,1045.65,1766059.00
14/12/18,1047.85,1059.00,1044.03,1539571.00
17/12/18,1065.10,1066.30,1049.50,2109331.00
18/12/18,1067.73,1069.50,1051.30,1853492.00
19/12/18,1061.73,1079.70,1056.78,2252474.00
20/12/18,1068.73,1070.23,1051.33,1995119.00
21/12/18,1055.58,1074.55,1054.53,2555077.00
24/12/18,1040.33,1052.00,1038.68,1400372.00
26/12/18,1061.18,1063.50,1034.50,1900479.00
27/12/18,1052.53,1069.10,1049.23,2909967.00
28/12/18,1061.45,1068.88,1057.75,2353903.00
31/12/18,1060.85,1068.50,1058.35,1466632.00
