Date,Close,High,Low,Volume
12/03/20,199.1,206.95,197.5,5382005
13/03/20,197.4,204.45,169.25,6521699
16/03/20,179.75,193.95,178.55,5600578
17/03/20,173.1,185.55,170.75,6087886
18/03/20,169.95,178.5,168.5,6367196
19/03/20,162.35,171.35,159.4,5990642
20/03/20,179.2,185.8,162.5,10160070
23/03/20,170.15,177,165,5360393
24/03/20,176.35,181.75,168.05,6037867
25/03/20,174.65,188,170.2,6728276
26/03/20,182.6,186.8,172.5,5124357
27/03/20,183.5,189.5,181.5,6767560
30/03/20,184.15,187.4,179.35,3667803
31/03/20,196.7,199.8,185.65,5307678
01/04/20,189.5,195.7,187,4937836
03/04/20,180,189.6,177.75,6573737
07/04/20,191.9,192.7,183.05,4781444
08/04/20,192.9,200,188.8,5137654
09/04/20,196.7,202.95,195.05,3465831
13/04/20,189.2,198,182.9,6193223
15/04/20,186.55,193.6,185.8,11326600
16/04/20,187.85,189.75,180,21690456
17/04/20,187,193.75,185.55,6606453
20/04/20,181.1,189,180.15,8101663
21/04/20,178.05,179.9,173.8,9043319
22/04/20,178.55,179.5,175.05,5311640
23/04/20,180.9,182.6,177.1,5555420
24/04/20,177.75,180.8,177.15,4641140
27/04/20,182.05,182.9,175.5,9141635
28/04/20,179.7,182.95,178,6664917
29/04/20,180.65,182.45,179.4,5030900
30/04/20,190.95,192.6,183.55,8833932
04/05/20,190.05,191.3,183.05,8570375
05/05/20,184.2,194,182.2,6932589
06/05/20,187.05,188,181,5442793
07/05/20,184.1,185.4,181.2,5701094
08/05/20,184,186,182.55,4113747
11/05/20,184.7,189.95,184.1,4393928
12/05/20,187.05,188,182.6,3515679
13/05/20,189.7,191.5,185.15,5280548
14/05/20,186,187.35,183.1,5162330
15/05/20,183.8,186,182.65,3425171
18/05/20,182.2,185,179.6,7227687
19/05/20,184.4,186,178,5743344
20/05/20,184.95,185.9,182.2,7707953
21/05/20,189.1,191.7,183.4,7129397
22/05/20,189,190.85,186.45,4588831
26/05/20,188.8,193.2,185.7,5911144
27/05/20,201.25,205.5,187.7,18083494
28/05/20,199.35,203.5,196.05,12347801
29/05/20,212.8,214.9,196.15,30630218
01/06/20,215.05,221,213.4,13374769
02/06/20,215.85,218.55,210.95,6407279
03/06/20,211.35,217.45,210.55,8422156
04/06/20,216.25,219.95,210.15,7397708
05/06/20,218.75,220.25,215,7245834
08/06/20,226.45,227.3,215.85,12213696
09/06/20,218.35,226.3,217.15,7845381
10/06/20,217,221.05,215.6,7394276
11/06/20,212.9,217.65,212.35,6248955
12/06/20,207.9,209.5,206.3,6209370
15/06/20,213.8,217.9,208.15,14256050
16/06/20,212.4,217.9,209.6,7960887
17/06/20,217.8,218.75,211.05,13969454
18/06/20,218.15,219.3,214.65,6204216
19/06/20,222.05,224.1,215,11223711
22/06/20,218.05,221.75,216.8,6481204
23/06/20,220.6,222.3,213,7425152
24/06/20,218.2,224,217.55,8246086
25/06/20,218.2,222,215.3,5096856
26/06/20,225.45,230,218.3,19194612
29/06/20,219.7,225.9,218.7,6687961
30/06/20,219.65,221.95,218,5501193
01/07/20,219.05,222.4,218.35,3952617
02/07/20,224.2,225.45,219.55,7179975
03/07/20,224.8,228.5,222.65,5420863
